37.4	-1.60185	-0.437624
37.45	-1.58925	-0.459153
37.5	-1.57577	-0.480428
37.55	-1.56141	-0.501435
37.6	-1.54616	-0.522157
37.65	-1.53003	-0.542579
37.7	-1.513	-0.562684
37.75	-1.49508	-0.582454
37.8	-1.47624	-0.601872
37.85	-1.4565	-0.620919
37.9	-1.43584	-0.639574
37.95	-1.41426	-0.657818
38	-1.39174	-0.675628
38.05	-1.36829	-0.692983
38.1	-1.34388	-0.709857
38.15	-1.31852	-0.726225
38.2	-1.29219	-0.742062
38.25	-1.26489	-0.757337
38.3	-1.2366	-0.772022
38.35	-1.20731	-0.786084
38.4	-1.17701	-0.799488
38.45	-1.14569	-0.812199
38.5	-1.11334	-0.824177
38.55	-1.07994	-0.835379
38.6	-1.04548	-0.845761
38.65	-1.00994	-0.855273
38.7	-0.973317	-0.863863
38.75	-0.935588	-0.871473
38.8	-0.89674	-0.878041
38.85	-0.856757	-0.883498
38.9	-0.815626	-0.88777
38.95	-0.77333	-0.890776
39	-0.729857	-0.892425
39.05	-0.685193	-0.892618
39.1	-0.639327	-0.891245
39.15	-0.59225	-0.888183
39.2	-0.543956	-0.883296
39.25	-0.494443	-0.876431
39.3	-0.443717	-0.867416
39.35	-0.391792	-0.856056
39.4	-0.338694	-0.842132
39.45	-0.284463	-0.825392
39.5	-0.229163	-0.805551
39.55	-0.172888	-0.782282
39.6	-0.115772	-0.75521
39.65	-0.0580077	-0.723904
39.7	0.000135446	-0.687874
39.75	0.0582775	-0.64656
39.8	0.115887	-0.599337
39.85	0.172223	-0.545528
39.9	0.226259	-0.484434
39.95	0.276594	-0.415417
40	0.321367	-0.338045
40.05	0.358222	-0.252344
40.1	0.384432	-0.159145
40.15	0.397299	-0.0604219
40.2	0.394862	0.0406286
40.25	0.376642	0.140055
40.3	0.34391	0.234086
40.35	0.299237	0.319988
40.4	0.245667	0.396377
40.45	0.186042	0.462994
40.5	0.122672	0.520295
40.55	0.0572948	0.56908
40.6	-0.00884795	0.610261
40.65	-0.0748934	0.644732
40.7	-0.140254	0.673308
40.75	-0.204537	0.69671
40.8	-0.267484	0.715562
40.85	-0.328932	0.730401
40.9	-0.388779	0.741688
40.95	-0.446972	0.749818
41	-0.503484	0.755129
41.05	-0.558313	0.757916
41.1	-0.611468	0.75843
41.15	-0.662971	0.756895
41.2	-0.712846	0.753501
41.25	-0.761124	0.74842
41.3	-0.807838	0.741801
41.35	-0.853022	0.733775
41.4	-0.896708	0.724462
41.45	-0.93893	0.713967
41.5	-0.979723	0.702384
41.55	-1.01912	0.689799
41.6	-1.05714	0.676289
41.65	-1.09383	0.661923
41.7	-1.12922	0.646765
41.75	-1.16332	0.630873
41.8	-1.19616	0.614301
41.85	-1.22778	0.597098
41.9	-1.25819	0.579308
41.95	-1.28741	0.560972
42	-1.31548	0.542131
42.05	-1.3424	0.522819
42.1	-1.3682	0.50307
42.15	-1.3929	0.482914
42.2	-1.4165	0.462382
42.25	-1.43904	0.441501
42.3	-1.46053	0.420296
42.35	-1.48097	0.398791
42.4	-1.50039	0.377011
42.45	-1.51879	0.354975
42.5	-1.53619	0.332706
42.55	-1.55261	0.310223
42.6	-1.56805	0.287544
42.65	-1.58251	0.264688
42.7	-1.59603	0.241671
42.75	-1.60859	0.218511
42.8	-1.62021	0.195224
42.85	-1.6309	0.171824
42.9	-1.64067	0.148326
42.95	-1.64952	0.124746
43	-1.65745	0.101097
43.05	-1.66449	0.0773921
43.1	-1.67062	0.0536458
43.15	-1.67586	0.0298708
43.2	-1.68021	0.00607997
43.25	-1.68367	-0.0177141
43.3	-1.68625	-0.0414989
43.35	-1.68795	-0.0652621
43.4	-1.68878	-0.0889914
43.45	-1.68874	-0.112675
43.5	-1.68782	-0.1363
43.55	-1.68604	-0.159855
43.6	-1.68338	-0.183328
43.65	-1.67986	-0.206706
43.7	-1.67548	-0.229978
43.75	-1.67023	-0.253131
43.8	-1.66411	-0.276153
43.85	-1.65712	-0.29903
43.9	-1.64927	-0.321752
43.95	-1.64055	-0.344303
44	-1.63096	-0.366672
44.05	-1.62049	-0.388845
44.1	-1.60915	-0.410808
44.15	-1.59694	-0.432546
44.2	-1.58384	-0.454046
44.25	-1.56985	-0.475292
44.3	-1.55498	-0.496269
44.35	-1.53921	-0.51696
44.4	-1.52254	-0.53735
44.45	-1.50497	-0.55742
44.5	-1.48649	-0.577153
44.55	-1.46709	-0.59653
44.6	-1.44677	-0.615532
44.65	-1.42552	-0.634138
44.7	-1.40332	-0.652327
44.75	-1.38019	-0.670075
44.8	-1.35609	-0.68736
44.85	-1.33104	-0.704156
44.9	-1.30501	-0.720436
44.95	-1.27799	-0.736172
45	-1.24998	-0.751335
45.05	-1.22096	-0.765892
45.1	-1.19092	-0.77981
45.15	-1.15984	-0.793051
45.2	-1.12773	-0.805578
45.25	-1.09455	-0.817349
